date,product_id,product_name,category,list_price,discount_pct,selling_price,competitor_price,marketing_spend,units_sold,unit_cost,revenue,gross_profit
2025-08-16,P200,Classic Hoodie,Apparel,57.76,0.0,57.76,57.52,1462.69,98,20.0,5660.62,3700.62
2025-08-17,P200,Classic Hoodie,Apparel,57.5,0.15,48.88,61.3,866.43,138,20.0,6744.96,3984.96
2025-08-18,P200,Classic Hoodie,Apparel,56.81,0.0,56.81,57.28,1622.48,100,20.0,5681.02,3681.02
2025-08-19,P200,Classic Hoodie,Apparel,58.04,0.0,58.04,56.48,1212.12,88,20.0,5107.85,3347.85
2025-08-20,P200,Classic Hoodie,Apparel,56.27,0.0,56.27,55.85,896.24,97,20.0,5457.71,3517.71
2025-08-21,P200,Classic Hoodie,Apparel,58.23,0.0,58.23,54.93,765.92,88,20.0,5124.23,3364.23
2025-08-22,P200,Classic Hoodie,Apparel,55.13,0.1,49.61,59.43,643.61,136,20.0,6747.63,4027.63
2025-08-23,P200,Classic Hoodie,Apparel,57.16,0.0,57.16,62.36,481.66,107,20.0,6115.67,3975.67
2025-08-24,P200,Classic Hoodie,Apparel,56.25,0.0,56.25,58.38,1225.56,105,20.0,5906.31,3806.31
2025-08-25,P200,Classic Hoodie,Apparel,57.24,0.15,48.65,55.72,1746.99,134,20.0,6519.77,3839.77
2025-08-26,P200,Classic Hoodie,Apparel,56.78,0.0,56.78,60.19,1275.76,113,20.0,6416.49,4156.49
2025-08-27,P200,Classic Hoodie,Apparel,59.58,0.1,53.62,57.82,1343.57,128,20.0,6863.26,4303.26
2025-08-28,P200,Classic Hoodie,Apparel,58.81,0.0,58.81,58.25,1228.04,86,20.0,5057.9,3337.9
2025-08-29,P200,Classic Hoodie,Apparel,59.77,0.05,56.78,57.48,1096.78,90,20.0,5110.49,3310.49
2025-08-30,P200,Classic Hoodie,Apparel,57.0,0.0,57.0,57.03,1839.43,101,20.0,5756.97,3736.97
2025-08-31,P200,Classic Hoodie,Apparel,59.25,0.0,59.25,59.0,1241.91,91,20.0,5391.94,3571.94
2025-09-01,P200,Classic Hoodie,Apparel,58.76,0.0,58.76,57.52,535.41,89,20.0,5229.5,3449.5
2025-09-02,P200,Classic Hoodie,Apparel,58.88,0.2,47.1,56.9,770.85,147,20.0,6923.78,3983.78
2025-09-03,P200,Classic Hoodie,Apparel,60.36,0.0,60.36,58.65,802.21,82,20.0,4949.39,3309.39
2025-09-04,P200,Classic Hoodie,Apparel,58.67,0.15,49.87,59.3,225.1,129,20.0,6433.14,3853.14
2025-09-05,P200,Classic Hoodie,Apparel,57.73,0.0,57.73,56.42,1232.15,90,20.0,5195.59,3395.59
2025-09-06,P200,Classic Hoodie,Apparel,57.11,0.05,54.26,59.65,1316.91,108,20.0,5859.89,3699.89
2025-09-07,P200,Classic Hoodie,Apparel,57.85,0.05,54.96,60.09,755.96,121,20.0,6650.34,4230.34
2025-09-08,P200,Classic Hoodie,Apparel,58.75,0.15,49.94,56.18,1247.18,134,20.0,6692.01,4012.01
2025-09-09,P200,Classic Hoodie,Apparel,57.58,0.1,51.82,59.44,1332.04,113,20.0,5855.79,3595.79
2025-09-10,P200,Classic Hoodie,Apparel,59.91,0.0,59.91,59.28,1883.0,99,20.0,5931.52,3951.52
2025-09-11,P200,Classic Hoodie,Apparel,59.48,0.2,47.58,58.4,1071.11,142,20.0,6756.48,3916.48
2025-09-12,P200,Classic Hoodie,Apparel,59.68,0.1,53.71,60.0,2067.94,117,20.0,6284.63,3944.63
2025-09-13,P200,Classic Hoodie,Apparel,57.76,0.0,57.76,57.01,1579.56,98,20.0,5660.21,3700.21
2025-09-14,P200,Classic Hoodie,Apparel,60.12,0.05,57.11,60.23,1243.01,99,20.0,5654.36,3674.36
2025-09-15,P200,Classic Hoodie,Apparel,58.83,0.05,55.89,57.35,2016.17,101,20.0,5644.78,3624.78
2025-09-16,P200,Classic Hoodie,Apparel,59.96,0.0,59.96,57.62,1215.8,90,20.0,5396.82,3596.82
2025-09-17,P200,Classic Hoodie,Apparel,58.79,0.0,58.79,57.94,1355.97,90,20.0,5291.1,3491.1
2025-09-18,P200,Classic Hoodie,Apparel,61.09,0.0,61.09,60.19,1558.94,75,20.0,4581.73,3081.73
2025-09-19,P200,Classic Hoodie,Apparel,58.41,0.0,58.41,57.75,820.43,90,20.0,5256.78,3456.78
2025-09-20,P200,Classic Hoodie,Apparel,59.76,0.05,56.77,55.62,2039.97,98,20.0,5563.29,3603.29
2025-09-21,P200,Classic Hoodie,Apparel,61.63,0.05,58.55,57.33,1007.54,79,20.0,4625.57,3045.57
2025-09-22,P200,Classic Hoodie,Apparel,59.91,0.15,50.92,57.93,805.89,129,20.0,6568.67,3988.67
2025-09-23,P200,Classic Hoodie,Apparel,60.31,0.0,60.31,62.17,1053.15,86,20.0,5186.32,3466.32
2025-09-24,P200,Classic Hoodie,Apparel,58.25,0.0,58.25,58.85,1467.2,97,20.0,5650.41,3710.41
2025-09-25,P200,Classic Hoodie,Apparel,60.67,0.0,60.67,58.44,1659.45,83,20.0,5035.25,3375.25
2025-09-26,P200,Classic Hoodie,Apparel,59.32,0.0,59.32,58.9,1927.23,91,20.0,5398.5,3578.5
2025-09-27,P200,Classic Hoodie,Apparel,59.88,0.0,59.88,59.39,2180.55,110,20.0,6586.38,4386.38
2025-09-28,P200,Classic Hoodie,Apparel,58.97,0.0,58.97,59.51,1352.51,90,20.0,5307.36,3507.36
2025-09-29,P200,Classic Hoodie,Apparel,60.21,0.2,48.17,61.98,827.09,131,20.0,6310.01,3690.01
2025-09-30,P200,Classic Hoodie,Apparel,59.27,0.0,59.27,62.83,1660.62,99,20.0,5868.18,3888.18
2025-10-01,P200,Classic Hoodie,Apparel,59.53,0.0,59.53,59.56,777.39,88,20.0,5238.53,3478.53
2025-10-02,P200,Classic Hoodie,Apparel,60.34,0.0,60.34,60.62,1224.1,83,20.0,5008.37,3348.37
2025-10-03,P200,Classic Hoodie,Apparel,60.03,0.15,51.03,61.37,770.72,133,20.0,6786.37,4126.37
2025-10-04,P200,Classic Hoodie,Apparel,59.85,0.0,59.85,57.11,1250.87,102,20.0,6104.97,4064.97
2025-10-05,P200,Classic Hoodie,Apparel,61.64,0.2,49.31,60.69,2006.32,163,20.0,8038.22,4778.22
2025-10-06,P200,Classic Hoodie,Apparel,60.91,0.0,60.91,59.48,1056.1,67,20.0,4080.88,2740.88
2025-10-07,P200,Classic Hoodie,Apparel,61.27,0.15,52.08,59.34,1011.48,108,20.0,5625.03,3465.03
2025-10-08,P200,Classic Hoodie,Apparel,59.73,0.05,56.75,63.35,702.09,94,20.0,5334.24,3454.24
2025-10-09,P200,Classic Hoodie,Apparel,58.88,0.15,50.05,61.8,1403.17,129,20.0,6456.44,3876.44
2025-10-10,P200,Classic Hoodie,Apparel,60.05,0.0,60.05,62.75,1496.91,94,20.0,5644.81,3764.81
2025-10-11,P200,Classic Hoodie,Apparel,57.2,0.05,54.34,60.35,2049.96,138,20.0,7499.33,4739.33
2025-10-12,P200,Classic Hoodie,Apparel,58.07,0.0,58.07,58.75,1916.0,104,20.0,6039.22,3959.22
2025-10-13,P200,Classic Hoodie,Apparel,59.21,0.0,59.21,60.58,361.35,74,20.0,4381.19,2901.19
2025-10-14,P200,Classic Hoodie,Apparel,60.05,0.0,60.05,57.76,1162.78,89,20.0,5344.66,3564.66
2025-10-15,P200,Classic Hoodie,Apparel,58.51,0.0,58.51,60.94,1323.75,105,20.0,6143.04,4043.04
2025-10-16,P200,Classic Hoodie,Apparel,59.78,0.2,47.83,61.89,822.51,145,20.0,6935.03,4035.03
2025-10-17,P200,Classic Hoodie,Apparel,59.55,0.1,53.6,60.48,1605.43,122,20.0,6538.85,4098.85
2025-10-18,P200,Classic Hoodie,Apparel,59.25,0.0,59.25,62.88,1000.71,98,20.0,5806.31,3846.31
2025-10-19,P200,Classic Hoodie,Apparel,59.83,0.05,56.84,60.66,712.96,118,20.0,6706.74,4346.74
2025-10-20,P200,Classic Hoodie,Apparel,59.22,0.0,59.22,59.89,1074.82,96,20.0,5685.13,3765.13
2025-10-21,P200,Classic Hoodie,Apparel,61.06,0.0,61.06,61.12,1574.01,83,20.0,5068.26,3408.26
2025-10-22,P200,Classic Hoodie,Apparel,60.01,0.0,60.01,62.16,1050.37,98,20.0,5881.24,3921.24
2025-10-23,P200,Classic Hoodie,Apparel,59.69,0.0,59.69,60.91,1573.14,89,20.0,5312.05,3532.05
2025-10-24,P200,Classic Hoodie,Apparel,59.7,0.0,59.7,62.2,1061.37,86,20.0,5133.97,3413.97
2025-10-25,P200,Classic Hoodie,Apparel,60.01,0.0,60.01,62.19,1264.06,113,20.0,6781.18,4521.18
2025-10-26,P200,Classic Hoodie,Apparel,59.83,0.05,56.83,60.71,826.01,96,20.0,5456.14,3536.14
2025-10-27,P200,Classic Hoodie,Apparel,59.42,0.15,50.51,62.63,1288.07,130,20.0,6566.34,3966.34
2025-10-28,P200,Classic Hoodie,Apparel,61.25,0.0,61.25,62.83,992.89,80,20.0,4899.62,3299.62
2025-10-29,P200,Classic Hoodie,Apparel,61.84,0.15,52.57,61.38,1203.65,133,20.0,6991.45,4331.45
2025-10-30,P200,Classic Hoodie,Apparel,60.99,0.05,57.94,61.37,1633.56,89,20.0,5156.36,3376.36
2025-10-31,P200,Classic Hoodie,Apparel,59.93,0.05,56.93,59.45,945.91,91,20.0,5180.94,3360.94
2025-11-01,P200,Classic Hoodie,Apparel,60.4,0.0,60.4,60.15,1318.56,110,20.0,6643.6,4443.6
2025-11-02,P200,Classic Hoodie,Apparel,60.33,0.15,51.28,62.74,1271.49,187,20.0,9588.79,5848.79
2025-11-03,P200,Classic Hoodie,Apparel,60.25,0.0,60.25,61.89,2416.68,121,20.0,7289.83,4869.83
2025-11-04,P200,Classic Hoodie,Apparel,59.71,0.0,59.71,62.21,1892.32,132,20.0,7881.64,5241.64
2025-11-05,P200,Classic Hoodie,Apparel,57.56,0.1,51.8,64.87,1524.08,155,20.0,8029.5,4929.5
2025-11-06,P200,Classic Hoodie,Apparel,60.08,0.2,48.06,59.3,1743.81,185,20.0,8891.58,5191.58
2025-11-07,P200,Classic Hoodie,Apparel,59.83,0.0,59.83,60.37,1835.01,120,20.0,7180.17,4780.17
2025-11-08,P200,Classic Hoodie,Apparel,59.15,0.0,59.15,59.51,626.19,109,20.0,6446.84,4266.84
2025-11-09,P200,Classic Hoodie,Apparel,59.82,0.0,59.82,60.36,1865.4,123,20.0,7357.45,4897.45
2025-11-10,P200,Classic Hoodie,Apparel,59.42,0.1,53.48,59.62,1656.67,187,20.0,10000.49,6260.49
2025-11-11,P200,Classic Hoodie,Apparel,57.8,0.15,49.13,63.02,779.1,194,20.0,9530.88,5650.88
2025-11-12,P200,Classic Hoodie,Apparel,60.88,0.0,60.88,61.3,1498.09,134,20.0,8157.85,5477.85
2025-11-13,P200,Classic Hoodie,Apparel,61.6,0.1,55.44,60.42,968.81,154,20.0,8538.35,5458.35
2025-11-14,P200,Classic Hoodie,Apparel,58.1,0.15,49.39,60.82,1336.97,178,20.0,8790.92,5230.92
2025-11-15,P200,Classic Hoodie,Apparel,59.79,0.0,59.79,61.01,1143.25,140,20.0,8370.65,5570.65
2025-11-16,P200,Classic Hoodie,Apparel,59.71,0.2,47.77,63.27,1359.29,228,20.0,10891.25,6331.25
2025-11-17,P200,Classic Hoodie,Apparel,57.56,0.0,57.56,58.52,1436.56,109,20.0,6274.02,4094.02
2025-11-18,P200,Classic Hoodie,Apparel,60.69,0.0,60.69,61.22,1212.09,106,20.0,6433.48,4313.48
2025-11-19,P200,Classic Hoodie,Apparel,59.99,0.0,59.99,59.74,1727.81,122,20.0,7318.95,4878.95
2025-11-20,P200,Classic Hoodie,Apparel,59.05,0.0,59.05,62.09,1303.22,127,20.0,7499.96,4959.96
2025-11-21,P200,Classic Hoodie,Apparel,58.4,0.1,52.56,60.31,1860.17,164,20.0,8620.53,5340.53
2025-11-22,P200,Classic Hoodie,Apparel,60.06,0.15,51.05,62.2,1712.87,189,20.0,9648.08,5868.08
2025-11-23,P200,Classic Hoodie,Apparel,60.29,0.0,60.29,61.63,1206.87,129,20.0,7777.73,5197.73
2025-11-24,P200,Classic Hoodie,Apparel,58.58,0.2,46.86,60.61,1916.11,205,20.0,9606.75,5506.75
2025-11-25,P200,Classic Hoodie,Apparel,58.09,0.05,55.19,62.0,2063.33,147,20.0,8112.91,5172.91
2025-11-26,P200,Classic Hoodie,Apparel,59.16,0.05,56.2,60.12,1351.59,118,20.0,6632.19,4272.19
2025-11-27,P200,Classic Hoodie,Apparel,59.7,0.15,50.74,60.97,1159.47,166,20.0,8423.49,5103.49
2025-11-28,P200,Classic Hoodie,Apparel,59.7,0.05,56.71,59.34,1484.28,165,20.0,9357.2,6057.2
2025-11-29,P200,Classic Hoodie,Apparel,60.44,0.0,60.44,60.24,1451.72,129,20.0,7796.39,5216.39
2025-11-30,P200,Classic Hoodie,Apparel,57.38,0.15,48.77,61.55,1296.39,258,20.0,12582.47,7422.47
2025-12-01,P200,Classic Hoodie,Apparel,58.52,0.05,55.6,59.13,929.92,146,20.0,8116.99,5196.99
2025-12-02,P200,Classic Hoodie,Apparel,59.87,0.0,59.87,59.56,1308.67,105,20.0,6286.02,4186.02
2025-12-03,P200,Classic Hoodie,Apparel,58.49,0.0,58.49,60.29,1210.35,112,20.0,6551.42,4311.42
2025-12-04,P200,Classic Hoodie,Apparel,57.96,0.1,52.16,63.44,1326.25,159,20.0,8293.4,5113.4
2025-12-05,P200,Classic Hoodie,Apparel,58.25,0.0,58.25,59.39,1789.72,128,20.0,7456.15,4896.15
2025-12-06,P200,Classic Hoodie,Apparel,60.5,0.15,51.43,60.69,1287.05,209,20.0,10747.99,6567.99
2025-12-07,P200,Classic Hoodie,Apparel,55.68,0.0,55.68,60.73,1834.97,173,20.0,9633.27,6173.27
2025-12-08,P200,Classic Hoodie,Apparel,57.24,0.05,54.37,62.57,1205.57,142,20.0,7721.24,4881.24
2025-12-09,P200,Classic Hoodie,Apparel,58.57,0.05,55.64,62.97,1422.62,153,20.0,8513.48,5453.48
2025-12-10,P200,Classic Hoodie,Apparel,59.25,0.0,59.25,62.28,1582.1,147,20.0,8710.14,5770.14
2025-12-11,P200,Classic Hoodie,Apparel,58.89,0.0,58.89,62.46,1267.28,129,20.0,7597.27,5017.27
2025-12-12,P200,Classic Hoodie,Apparel,60.0,0.0,60.0,62.98,1297.06,121,20.0,7260.11,4840.11
2025-12-13,P200,Classic Hoodie,Apparel,59.68,0.2,47.74,61.05,1184.13,245,20.0,11696.59,6796.59
2025-12-14,P200,Classic Hoodie,Apparel,58.07,0.0,58.07,59.59,1346.46,146,20.0,8478.44,5558.44
2025-12-15,P200,Classic Hoodie,Apparel,57.65,0.05,54.77,62.38,1649.16,154,20.0,8433.82,5353.82
2025-12-16,P200,Classic Hoodie,Apparel,58.77,0.1,52.9,60.58,855.13,173,20.0,9151.04,5691.04
2025-12-17,P200,Classic Hoodie,Apparel,58.08,0.05,55.18,62.54,1556.01,160,20.0,8828.49,5628.49
2025-12-18,P200,Classic Hoodie,Apparel,58.05,0.0,58.05,58.93,673.96,114,20.0,6617.21,4337.21
2025-12-19,P200,Classic Hoodie,Apparel,57.77,0.0,57.77,59.55,1210.86,128,20.0,7394.6,4834.6
2025-12-20,P200,Classic Hoodie,Apparel,57.07,0.0,57.07,59.8,1920.6,164,20.0,9360.25,6080.25
2025-12-21,P200,Classic Hoodie,Apparel,57.13,0.0,57.13,60.2,1023.54,137,20.0,7826.28,5086.28
2025-12-22,P200,Classic Hoodie,Apparel,58.71,0.05,55.78,59.59,905.91,143,20.0,7976.01,5116.01
2025-12-23,P200,Classic Hoodie,Apparel,57.73,0.15,49.07,60.09,1612.47,215,20.0,10549.46,6249.46
2025-12-24,P200,Classic Hoodie,Apparel,59.88,0.15,50.9,61.92,1821.62,258,20.0,13131.08,7971.08
2025-12-25,P200,Classic Hoodie,Apparel,58.29,0.1,52.46,61.46,1098.67,175,20.0,9180.28,5680.28
2025-12-26,P200,Classic Hoodie,Apparel,56.77,0.05,53.93,60.58,1065.31,148,20.0,7981.41,5021.41
2025-12-27,P200,Classic Hoodie,Apparel,57.82,0.0,57.82,57.16,776.0,124,20.0,7169.95,4689.95
2025-12-28,P200,Classic Hoodie,Apparel,56.42,0.2,45.13,60.5,1378.82,303,20.0,13675.38,7615.38
2025-12-29,P200,Classic Hoodie,Apparel,58.07,0.1,52.27,60.73,1375.48,197,20.0,10296.29,6356.29
2025-12-30,P200,Classic Hoodie,Apparel,58.2,0.05,55.29,60.34,1757.59,128,20.0,7076.58,4516.58
2025-12-31,P200,Classic Hoodie,Apparel,56.88,0.1,51.19,61.41,1865.7,170,20.0,8702.93,5302.93
2026-01-01,P200,Classic Hoodie,Apparel,58.61,0.05,55.68,57.98,889.16,108,20.0,6013.23,3853.23
2026-01-02,P200,Classic Hoodie,Apparel,56.75,0.1,51.08,60.57,1544.58,160,20.0,8172.53,4972.53
2026-01-03,P200,Classic Hoodie,Apparel,56.58,0.1,50.93,59.51,1289.05,183,20.0,9319.5,5659.5
2026-01-04,P200,Classic Hoodie,Apparel,54.03,0.0,54.03,59.52,909.19,124,20.0,6699.76,4219.76
2026-01-05,P200,Classic Hoodie,Apparel,56.81,0.15,48.29,58.51,1323.21,172,20.0,8305.69,4865.69
2026-01-06,P200,Classic Hoodie,Apparel,56.65,0.0,56.65,59.16,1297.32,93,20.0,5268.35,3408.35
2026-01-07,P200,Classic Hoodie,Apparel,57.33,0.0,57.33,58.69,1754.15,115,20.0,6593.17,4293.17
2026-01-08,P200,Classic Hoodie,Apparel,58.03,0.1,52.22,58.75,852.71,124,20.0,6475.79,3995.79
2026-01-09,P200,Classic Hoodie,Apparel,58.07,0.2,46.45,61.38,886.67,176,20.0,8176.05,4656.05
2026-01-10,P200,Classic Hoodie,Apparel,56.64,0.2,45.31,56.62,722.92,206,20.0,9334.07,5214.07
2026-01-11,P200,Classic Hoodie,Apparel,54.64,0.0,54.64,58.46,1358.35,134,20.0,7321.95,4641.95
2026-01-12,P200,Classic Hoodie,Apparel,56.49,0.1,50.84,60.27,1402.67,140,20.0,7117.38,4317.38
2026-01-13,P200,Classic Hoodie,Apparel,56.63,0.2,45.31,59.54,1918.57,217,20.0,9831.73,5491.73
2026-01-14,P200,Classic Hoodie,Apparel,57.82,0.1,52.04,58.17,1215.26,136,20.0,7077.65,4357.65
2026-01-15,P200,Classic Hoodie,Apparel,55.47,0.2,44.37,60.7,1618.01,204,20.0,9051.97,4971.97
2026-01-16,P200,Classic Hoodie,Apparel,57.15,0.0,57.15,59.85,816.05,105,20.0,6000.84,3900.84
2026-01-17,P200,Classic Hoodie,Apparel,56.38,0.1,50.75,59.65,1073.76,128,20.0,6495.5,3935.5
2026-01-18,P200,Classic Hoodie,Apparel,55.28,0.0,55.28,58.78,1906.15,140,20.0,7739.36,4939.36
2026-01-19,P200,Classic Hoodie,Apparel,56.46,0.0,56.46,58.58,1697.51,109,20.0,6154.36,3974.36
2026-01-20,P200,Classic Hoodie,Apparel,56.2,0.0,56.2,60.62,1441.3,110,20.0,6181.79,3981.79
2026-01-21,P200,Classic Hoodie,Apparel,56.19,0.15,47.76,59.24,1209.74,164,20.0,7833.43,4553.43
2026-01-22,P200,Classic Hoodie,Apparel,55.6,0.2,44.48,57.93,1136.65,176,20.0,7828.54,4308.54
2026-01-23,P200,Classic Hoodie,Apparel,56.34,0.0,56.34,58.12,1184.21,114,20.0,6422.29,4142.29
2026-01-24,P200,Classic Hoodie,Apparel,57.01,0.1,51.31,59.12,1213.36,152,20.0,7798.74,4758.74
2026-01-25,P200,Classic Hoodie,Apparel,55.11,0.0,55.11,57.4,1307.07,120,20.0,6613.38,4213.38
2026-01-26,P200,Classic Hoodie,Apparel,56.28,0.1,50.65,55.79,1594.99,141,20.0,7141.53,4321.53
2026-01-27,P200,Classic Hoodie,Apparel,55.28,0.0,55.28,56.56,1452.29,132,20.0,7296.86,4656.86
2026-01-28,P200,Classic Hoodie,Apparel,55.71,0.15,47.35,59.64,648.24,204,20.0,9660.15,5580.15
2026-01-29,P200,Classic Hoodie,Apparel,58.66,0.0,58.66,54.1,1264.9,94,20.0,5514.22,3634.22
2026-01-30,P200,Classic Hoodie,Apparel,55.81,0.2,44.65,59.14,1259.47,189,20.0,8439.16,4659.16
2026-01-31,P200,Classic Hoodie,Apparel,55.89,0.0,55.89,58.65,873.86,108,20.0,6036.47,3876.47
2026-02-01,P200,Classic Hoodie,Apparel,58.14,0.0,58.14,57.65,1156.79,123,20.0,7150.83,4690.83
2026-02-02,P200,Classic Hoodie,Apparel,57.89,0.1,52.1,58.63,753.39,122,20.0,6356.55,3916.55
2026-02-03,P200,Classic Hoodie,Apparel,55.61,0.0,55.61,55.23,1594.96,105,20.0,5839.17,3739.17
2026-02-04,P200,Classic Hoodie,Apparel,57.57,0.0,57.57,60.31,1210.63,117,20.0,6736.2,4396.2
2026-02-05,P200,Classic Hoodie,Apparel,54.72,0.0,54.72,56.9,908.6,114,20.0,6237.9,3957.9
2026-02-06,P200,Classic Hoodie,Apparel,55.51,0.0,55.51,57.09,1641.88,112,20.0,6217.0,3977.0
2026-02-07,P200,Classic Hoodie,Apparel,57.8,0.0,57.8,59.85,934.06,121,20.0,6993.64,4573.64
2026-02-08,P200,Classic Hoodie,Apparel,55.47,0.05,52.7,56.95,1588.49,173,20.0,9116.35,5656.35
2026-02-09,P200,Classic Hoodie,Apparel,57.22,0.2,45.78,57.66,1018.45,176,20.0,8056.42,4536.42
2026-02-10,P200,Classic Hoodie,Apparel,54.78,0.1,49.3,56.71,1389.86,134,20.0,6605.96,3925.96
2026-02-11,P200,Classic Hoodie,Apparel,55.92,0.0,55.92,58.92,1089.33,104,20.0,5815.9,3735.9
2026-02-12,P200,Classic Hoodie,Apparel,56.45,0.1,50.81,53.88,1699.66,146,20.0,7417.54,4497.54
2026-02-13,P200,Classic Hoodie,Apparel,57.88,0.05,54.99,58.52,1263.82,124,20.0,6818.6,4338.6
2026-02-14,P200,Classic Hoodie,Apparel,54.54,0.2,43.63,58.0,1543.41,285,20.0,12435.88,6735.88
2026-02-15,P200,Classic Hoodie,Apparel,57.03,0.15,48.48,55.63,807.34,204,20.0,9888.97,5808.97
2026-02-16,P200,Classic Hoodie,Apparel,55.17,0.2,44.14,59.18,1489.03,226,20.0,9974.81,5454.81
2026-02-17,P200,Classic Hoodie,Apparel,55.67,0.1,50.1,56.96,1167.08,164,20.0,8216.8,4936.8
2026-02-18,P200,Classic Hoodie,Apparel,55.85,0.1,50.26,55.78,1515.94,154,20.0,7740.5,4660.5
2026-02-19,P200,Classic Hoodie,Apparel,56.52,0.0,56.52,55.14,1924.63,135,20.0,7629.98,4929.98
2026-02-20,P200,Classic Hoodie,Apparel,56.94,0.0,56.94,56.28,1191.89,127,20.0,7231.62,4691.62
2026-02-21,P200,Classic Hoodie,Apparel,55.66,0.2,44.53,59.52,1282.84,278,20.0,12379.35,6819.35
2026-02-22,P200,Classic Hoodie,Apparel,54.59,0.05,51.86,57.51,2045.59,165,20.0,8556.38,5256.38
2026-02-23,P200,Classic Hoodie,Apparel,55.79,0.15,47.42,58.28,1022.75,178,20.0,8440.43,4880.43
2026-02-24,P200,Classic Hoodie,Apparel,54.79,0.15,46.57,58.93,1715.76,196,20.0,9128.0,5208.0
2026-02-25,P200,Classic Hoodie,Apparel,54.89,0.0,54.89,56.1,902.13,101,20.0,5544.11,3524.11
2026-02-26,P200,Classic Hoodie,Apparel,55.44,0.05,52.67,54.48,1075.78,141,20.0,7426.53,4606.53
2026-02-27,P200,Classic Hoodie,Apparel,55.75,0.1,50.17,55.5,1323.46,184,20.0,9231.57,5551.57
2026-02-28,P200,Classic Hoodie,Apparel,55.8,0.0,55.8,57.07,736.41,145,20.0,8090.54,5190.54
2026-03-01,P200,Classic Hoodie,Apparel,55.69,0.0,55.69,56.3,1520.17,141,20.0,7851.77,5031.77
2026-03-02,P200,Classic Hoodie,Apparel,55.74,0.05,52.95,58.03,1026.77,147,20.0,7783.73,4843.73
2026-03-03,P200,Classic Hoodie,Apparel,55.83,0.0,55.83,55.74,1317.99,107,20.0,5973.69,3833.69
2026-03-04,P200,Classic Hoodie,Apparel,56.52,0.15,48.04,56.44,1105.54,173,20.0,8311.63,4851.63
2026-03-05,P200,Classic Hoodie,Apparel,56.43,0.15,47.97,56.16,938.0,213,20.0,10217.2,5957.2
2026-03-06,P200,Classic Hoodie,Apparel,57.43,0.2,45.94,56.71,1721.96,172,20.0,7902.25,4462.25
2026-03-07,P200,Classic Hoodie,Apparel,53.68,0.0,53.68,54.29,1214.82,140,20.0,7515.87,4715.87
2026-03-08,P200,Classic Hoodie,Apparel,57.35,0.2,45.88,54.61,1443.87,217,20.0,9955.73,5615.73
2026-03-09,P200,Classic Hoodie,Apparel,56.78,0.05,53.95,58.23,1262.74,159,20.0,8577.29,5397.29
2026-03-10,P200,Classic Hoodie,Apparel,55.63,0.0,55.63,57.28,1278.52,118,20.0,6564.52,4204.52
2026-03-11,P200,Classic Hoodie,Apparel,57.15,0.0,57.15,52.32,197.37,113,20.0,6458.3,4198.3
2026-03-12,P200,Classic Hoodie,Apparel,57.81,0.05,54.92,58.89,1293.69,118,20.0,6481.02,4121.02
2026-03-13,P200,Classic Hoodie,Apparel,56.13,0.15,47.71,54.67,1893.49,224,20.0,10687.26,6207.26
2026-03-14,P200,Classic Hoodie,Apparel,57.11,0.0,57.11,56.1,833.81,141,20.0,8052.14,5232.14
2026-03-15,P200,Classic Hoodie,Apparel,56.73,0.0,56.73,56.79,1089.14,129,20.0,7317.93,4737.93
2026-03-16,P200,Classic Hoodie,Apparel,55.18,0.2,44.15,57.65,1262.41,243,20.0,10727.76,5867.76
2026-03-17,P200,Classic Hoodie,Apparel,56.52,0.05,53.7,54.3,1573.51,124,20.0,6658.33,4178.33
2026-03-18,P200,Classic Hoodie,Apparel,56.27,0.0,56.27,56.05,1343.64,102,20.0,5739.31,3699.31
2026-03-19,P200,Classic Hoodie,Apparel,56.58,0.2,45.26,55.48,1219.1,206,20.0,9324.19,5204.19
2026-03-20,P200,Classic Hoodie,Apparel,56.73,0.1,51.06,54.52,1286.92,164,20.0,8373.84,5093.84
2026-03-21,P200,Classic Hoodie,Apparel,55.81,0.05,53.02,54.0,1638.9,150,20.0,7953.4,4953.4
2026-03-22,P200,Classic Hoodie,Apparel,56.07,0.2,44.86,56.13,866.7,204,20.0,9150.6,5070.6
2026-03-23,P200,Classic Hoodie,Apparel,55.48,0.05,52.71,57.96,1036.08,146,20.0,7695.15,4775.15
2026-03-24,P200,Classic Hoodie,Apparel,56.18,0.2,44.94,57.08,930.61,207,20.0,9303.4,5163.4
2026-03-25,P200,Classic Hoodie,Apparel,57.16,0.0,57.16,56.89,1086.55,122,20.0,6973.17,4533.17
2026-03-26,P200,Classic Hoodie,Apparel,59.38,0.15,50.48,53.61,996.71,151,20.0,7621.9,4601.9
2026-03-27,P200,Classic Hoodie,Apparel,56.77,0.0,56.77,54.08,1805.42,104,20.0,5903.68,3823.68
2026-03-28,P200,Classic Hoodie,Apparel,57.04,0.0,57.04,57.49,1289.13,119,20.0,6788.16,4408.16
2026-03-29,P200,Classic Hoodie,Apparel,55.9,0.15,47.51,54.87,1373.88,175,20.0,8314.47,4814.47
2026-03-30,P200,Classic Hoodie,Apparel,58.2,0.0,58.2,56.14,1368.34,128,20.0,7450.14,4890.14
2026-03-31,P200,Classic Hoodie,Apparel,56.95,0.0,56.95,55.18,1230.69,114,20.0,6492.37,4212.37
2026-04-01,P200,Classic Hoodie,Apparel,56.59,0.05,53.76,53.05,1098.07,132,20.0,7096.77,4456.77
